Dataset	RunID	Masking	Build	Chance	RunTime	SeqNum	UPNum	AANum	MotNum	Rank	Sig	Pattern	IC	Occ	Support	UP	ExpUP	Prob	Cloud	CloudSeq	CloudUP
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:04	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:11	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:04	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:11	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:04	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:11	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:04	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:11	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:04	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:11	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:04	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:11	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:04	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:11	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:04	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:11	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:04	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:11	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:04	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:11	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:04	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:11	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:04	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:11	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:04	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:11	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:04	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:11	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:04	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:11	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:04	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:00:11	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:01:17	34	23	4200	0	0	0.3	-									
interactors_of.Q9Y6N5	2017-12-09	FreqDisComp-5-8	l5w2o2a3	Sig	00:02:17	34	23	4200	0	0	0.3	-									
